text,label,source
financial terms were not disclosed .,Neutral,FinancialPhraseBank
"the fish content of the nuggets is 85 , and the fish comes from canada and finland .",Neutral,FinancialPhraseBank
"finnish it consultancy satama interactive oyj posted a net profit of 1.4 mln euro 2.0 mln for the first nine months of 2007 , compared to a net loss of 462,000 euro 664,000 for the same period of 2006 .",Optimism,FinancialPhraseBank
"taking a cue from the playbook of the east dillon lions , we 've created a special team of heavy-hitting style players , such as boot-cut jeans , tummy tops and , of course , cowboy boots .",Neutral,FinancialPhraseBank
the agreement is valid for four years .,Neutral,FinancialPhraseBank
"however , the suspect stole his burgundy nissan altima .",Sadness,FinancialPhraseBank
it appears from statistics of the technical surveillance authority that customers who switch service providers mostly transfer their numbers to elisa 's network .,Neutral,FinancialPhraseBank
pharmaceuticals - italy this brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in italy .,Neutral,FinancialPhraseBank
"adp news - dec 11 , 2008 - finnish power-supply solutions provider efore oyj omx efo1v said yesterday it opened a technology research and development rd laboratory at helsinki university of technology .",Neutral,FinancialPhraseBank
"it is positive that the company it recruited harri koponen as ceo , according to affarsvarlden .",Neutral,FinancialPhraseBank
"takoma will carry out the transaction by acquiring the entire share capital of moventas parkano oy , which runs the factory in parkano , southern finland .",Neutral,FinancialPhraseBank
finnish cargotec 's kalmar has received a significant order from the us department of defense .,Optimism,FinancialPhraseBank
"finnish talentum reports its operating profit increased to eur 20.5 mn in 2005 from eur 9.3 mn in 2004 , and net sales totaled eur 103.3 mn , up from eur 96.4 mn .",Optimism,FinancialPhraseBank
"operating profit for the nine-month period increased from eur13 .6 m , while net sales increased from eur394 .7 m , as compared to the corresponding period in 2005 .",Optimism,FinancialPhraseBank
"the newly-completed allure of the seas and its identical sister ship , oasis of the seas , which was completed last year are the world 's largest cruise ships .",Neutral,FinancialPhraseBank
"the subject of the project is provide to the company like software programming and consultancy services , computer-related services , data services , computer support and consultancy services , internet services etc. .",Neutral,FinancialPhraseBank
8 may 2009 - finnish liquid handling products and diagnostic test systems maker biohit oyj hel biobv said today 8 may 2009 its net loss narrowed to eur0 .1 m usd0 .14 m for the first quarter of 2009 from eur0 .4 m for the same period of 2008 .,Optimism,FinancialPhraseBank
"according to the company , a decision in the issue will be made in the summer of 2010 , at the earliest , and in the summer of 2011 , at the latest .",Neutral,FinancialPhraseBank
"secure your files online like filling out a tax return , making a backup is boring .",Neutral,FinancialPhraseBank
"finnish wrtsil that provides power solutions for the marine and energy markets has opened a service centre in murmansk , in russia .",Neutral,FinancialPhraseBank
"the production capacity can be tripled without any major additional investments , the company said .",Optimism,FinancialPhraseBank
"the approximately 20,000 dwt vessel has been ordered from india .",Neutral,FinancialPhraseBank
stock exchange release 1032011 1200 sanoma has published its annual report and financial statements for 2010 and its first corporate responsibility report .,Neutral,FinancialPhraseBank
nokia was up 0.12 pct to 16.70 eur after kicking off the morning in negative territory .,Optimism,FinancialPhraseBank
he is resting comfortably and is looking forward to getting back to work . '',Neutral,FinancialPhraseBank
"because we 're a pension insurance company , we 're required to diversify and not put too much in one asset class .",Neutral,FinancialPhraseBank
"tieto offers aktia a good foundation and the required support services for implementing the update project , ' says juha volotinen , responsible for aktia 's web services .",Optimism,FinancialPhraseBank
fortum also has a blocking stake in northwestern tgk-1 .,Neutral,FinancialPhraseBank
the fine print is here .,Neutral,FinancialPhraseBank
"the acquired plant has an annual capacity of some 300,000 tonnes and most of its production is sold to domestic customers .",Neutral,FinancialPhraseBank
"these companies own a 20,000 sq. m. office and commercial building and substantial amount of building right for a new shopping center in liljeholmen , stockholm .",Neutral,FinancialPhraseBank
eb will hold the exclusive rights to market the new entity 's product .,Neutral,FinancialPhraseBank
cameco is to provide an upfront investment of up to usd 60mn for the construction of the uranium extraction circuit .,Neutral,FinancialPhraseBank
"the sale will be finalized in september or october , the company said .",Neutral,FinancialPhraseBank
however short-term rentals are becoming more popular .,Neutral,FinancialPhraseBank
"the company serves customers in various industries , including process and resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , as well as catering and households .",Neutral,FinancialPhraseBank
the report will be emailed within 2 business days of an order .,Neutral,FinancialPhraseBank
"in the fourth quarter of 2008 , net sales increased by 2 to eur 1,050.7 mn from eur 1,027.0 mn in the fourth quarter of 2007 .",Optimism,FinancialPhraseBank
finland 's poyry energy has won a contract to advise builders of a new cogeneration power plant in lithuania 's second-biggest city of kaunas and to supervise the construction process .,Optimism,FinancialPhraseBank
a meeting of glisten shareholders to vote on the bid will be held on 12 march .,Neutral,FinancialPhraseBank
"at some point in 2010 , all separate company names , such as palmberg , tekmanni , lemcon , forssan betoni , suonenjoen betonituote , among others , will disappear .",Neutral,FinancialPhraseBank
the contract value amounts to eur 2.4 million .,Neutral,FinancialPhraseBank
"the new facility , to be known as technopolis pulkovo , will introduce to the russian market an entirely new concept of creating , operating and growing a commercially-funded science and technology park to support the growth of knowledge-intensive companies .",Neutral,FinancialPhraseBank
the court found telecominvest 's arguments convincing .,Optimism,FinancialPhraseBank
"f-secure internet security 2010 is a security service for surfing the web , online banking and shopping , e-mail , and other online activities .",Neutral,FinancialPhraseBank
"the company 's order book stood at 1.5 bln euro 2.2 bln on september 30 , 2007 , up by 24.2 pct on the year , with international orders amounting to 365 mln euro 534.3 mln .",Optimism,FinancialPhraseBank
"consolidated operating profit excluding one-off items was eur 30.6 mn , up from eur 29.6 mn a year earlier .",Optimism,FinancialPhraseBank
proline plus is a mechanical liquid handling device with a robust design suitable for all types of applications .,Neutral,FinancialPhraseBank
the company 's operating profit for 2006 stood at 39.6 mln euro 57.9 mln .,Neutral,FinancialPhraseBank
"water treatment products in australia today , global research data services is going to publish a market analysis about the market for chemical water treatment products in australia .",Neutral,FinancialPhraseBank
"last week , however , nokia announced that it will pursue a long-term relationship with microsoft , and make the windows phone 7 operating system the foundation for nokia mobile phones .",Neutral,FinancialPhraseBank
"the size of the extension , 18.5 of which already has been let , will have a gross area of about 2,830 sq m 30,460 sq ft .",Neutral,FinancialPhraseBank
this is the first time finnair has been awarded an agreement with the uk government .,Optimism,FinancialPhraseBank
atria said its offer would give the swedish company continued ownership and control of its slaughtering and cutting operations .,Neutral,FinancialPhraseBank
"the process products orders are for the installation of separation-filtration equipment at three natural gas pipeline projects in china , south america , and saudi arabia .",Neutral,FinancialPhraseBank
"the company will publish its financial statement for 2008 on february 25 , 2009 .",Neutral,FinancialPhraseBank
"i 'm trying to deal with slavery from a different perspective to balance the story , '' says deramus , formerly a writer at the detroit free press and the detroit news .",Neutral,FinancialPhraseBank
comparable operating profit decreased to eur 13.8 mn from eur 17.1 mn in the corresponding period in 2005 .,Sadness,FinancialPhraseBank
"alexandria , va. , jan. 9 -- united states patent no. 7,862,685 , issued on jan. 4 , was assigned to kemira chemicals inc. marietta , ga. .",Neutral,FinancialPhraseBank
"after the transaction , tikkurila has no powder coatings-related operations , '' the company said .",Neutral,FinancialPhraseBank
lemminkinen started the manufacture of roofing felt in 1920 and the production of asphalt in the 1930s .,Neutral,FinancialPhraseBank
"in the baltic countries , sales fell by 40.2 , and in russia , by 23.2 in terms of euros , and by 10.7 in terms of local currency .",Sadness,FinancialPhraseBank
passenger-related revenue rose by 5.1 to eur 460.8 mn from eur 438.5 mn in 2009 .,Optimism,FinancialPhraseBank
"nevertheless , fitch notes that the business fundamentals of the three banks currently remain sound .",Optimism,FinancialPhraseBank
this combined with foreign investments creates interesting opportunities for solteq .,Optimism,FinancialPhraseBank
"due to pirkka beer , olvi 's brewery in iisalmi is moving to 7-day , 24-hour work shifts .",Neutral,FinancialPhraseBank
the company may at any time have in its possession one tenth of all its shares at the maximum .,Neutral,FinancialPhraseBank
"eps from continuing operations came in at 0.30 eur , up from 0.17 .",Optimism,FinancialPhraseBank
"the cosmetics collection includes an eye shadow , face powder , lip gloss , mascara and accessories .",Neutral,FinancialPhraseBank
"madison , wis. , feb. 6 - prnewswire - -- fiskars announces that the united states patent and trademark office has granted a trademark registration for the color orange on its iconic scissor handles .",Optimism,FinancialPhraseBank
"the total area of the gorelovo plant is about 22,000 sq m. atria invested about euro 70mn in the plant , which should double atria russia 's production capacity in the st petersburg area .",Optimism,FinancialPhraseBank
"russian officials inspected the damage and gave the vessel permission to continue to tallinn at around 4.30 a.m. the norwegian-registered m-t sten nordic was carrying 11,000 tons of gas oil and was manned by a filipino crew .",Neutral,FinancialPhraseBank
"rory fitzgerald , general manager , operations , bristol port , said with the use of low maintenance technology we can save up to 30 per cent on servicing , plus the load sensing hydraulics can save us an extra 15 to 30 per cent on fuel consumption . ''",Optimism,FinancialPhraseBank
the company negotiated an amendment to the financial covenants of the present credit agreements in regard to the situation on 30 september 2010 .,Neutral,FinancialPhraseBank
the company confirmed its estimate for lower revenue for the whole 2009 than the year-ago eur93 .9 m as given in the interim report on 5 august 2009 .,Sadness,FinancialPhraseBank
"boomeranger boats oy specialises in boat building and designs , manufactures and sells customised rigid inflatable boats rib primarily for the baltic sea market .",Neutral,FinancialPhraseBank
"poyry plc additional information by heikki malinen , president and ceo , poyry plc tel. 358 10 33 21307 poyry is a global expert in consulting and engineering .",Neutral,FinancialPhraseBank
"paychex has more than 100 offices serving approximately 554,000 payroll clients nationwide as of may 31 , 2009 .",Neutral,FinancialPhraseBank
the transactions would increase earnings per share in the first quarter by some eur0 .28 .,Optimism,FinancialPhraseBank
finnish metal products company componenta oyj net profit rose to 26.1 mln euro 35.9 mln for the first quarter of 2007 from 5.3 mln euro 7.3 mln for the same period of 2006 .,Optimism,FinancialPhraseBank
this organization will assume the responsibility for operations in russia .,Neutral,FinancialPhraseBank
"the product advisory does not apply to any other nokia-branded battery , the company said .",Neutral,FinancialPhraseBank
operating profit rose from eur 1.94 mn to eur 2.45 mn .,Optimism,FinancialPhraseBank
"according to nordic financial group nordea 's analyst sami sarkamies , this makes nokia 's portfolio competitive again .",Optimism,FinancialPhraseBank
the company expects net sales to significantly increase from 2009 .,Optimism,FinancialPhraseBank
"the developers of that project predict that once it is completed in april 2009 , skanssi will attract some 4.5 million visitors annually .",Optimism,FinancialPhraseBank
"vaisala oyj stock exchange release 26.03.2010 klo 09.00 1 1 the annual general meeting of vaisala oyj decided on march 25 , 2010 to approve the company 's annual accounts for 2009 .",Neutral,FinancialPhraseBank
"following the payment made in april , the company has a total of eur 23.0 million in loans from financial institutions .",Neutral,FinancialPhraseBank
"the network test business is part of elektrobit 's test and automation business segment and employs 39 people in finland and 22 people abroad , mainly in the us and asia .",Neutral,FinancialPhraseBank
the total investment in 2006 and 2007 is expected to amount to about eur75m .,Neutral,FinancialPhraseBank
sales by seppala diminished by 6 per cent .,Sadness,FinancialPhraseBank
the newspapers of alma media and arena partners will enter a cooperation agreement on using alma 's marketplace services in their respective regions .,Neutral,FinancialPhraseBank
"the company had earlier said that it was considering different strategic options for the struggling low-cost mobile operator , including a divestment of its holding .",Neutral,FinancialPhraseBank
"alexandria , va. , june 7 -- michael g. williams of newbury park , calif. , has developed a network device .",Neutral,FinancialPhraseBank
vacon 's cash flow from operations grew to eur 37.1 mn from eur 21.9 mn a year ago .,Optimism,FinancialPhraseBank
"it makes a wide range of mobile devices with services and software that enable people to experience music , navigation , video , television , imaging , games and business mobility .",Neutral,FinancialPhraseBank
both loans will be used to finance strategic investments such as shopping center redevelopment projects and refinancing of maturing debt .,Optimism,FinancialPhraseBank
"s business sectors are building construction , infrastructure construction and technical building services .",Neutral,FinancialPhraseBank
"the airline has ordered nine airbus a350-900 aircraft with deliveries from 2011 , and in doing so becomes the lead airline for the latest variant of rolls-royce trent series engines , called the 1700 .",Optimism,FinancialPhraseBank
"the final price will be specified by 14 may 2010 , the acquiring company said .",Neutral,FinancialPhraseBank
"the 10,000-odd square metre plot that stockmann has bought for the nevsky center shopping center is located on nevsky prospect , st petersburg 's high street , next to the vosstaniya square underground station , in the immediate vicinity of moscow station .",Neutral,FinancialPhraseBank
"geosentric is acquiring extra financing by issuing a maximum of 220,000 new shares and a convertible bond with subscription rights for 880,000 shares , which have been fully subscribed .",Neutral,FinancialPhraseBank
"operating profit for the 12-month period decreased from eur17 .9 m while net sales increased from eur58 .3 m , as compared to 2007 .",Sadness,FinancialPhraseBank
"jukka hienonen , the current finnair ceo , will step down at the end of january 2010 .",Neutral,FinancialPhraseBank
"after this purchase , cramo will become the second largest rental services provider in the latvian market .",Optimism,FinancialPhraseBank
operating profit rose to eur 1.6 mn from eur 1.1 mn in the corresponding period in 2006 .,Optimism,FinancialPhraseBank
"the ebrd is using its own funds to provide a 21.6 million a loan while the b portion of 10 million euros has been syndicated to two finnish commercial banks , nordea bank finland plc and pohjola bank plc. .",Neutral,FinancialPhraseBank
"in terms of power generation , fortum produced 39.3 twh of electricity during the first nine months of 2006 , compared with 38.0 twh during the same period in 2005 , according to figures released in the group 's latest financial results .",Neutral,FinancialPhraseBank
nordic infrastructure construction is one of our strategic growth areas .,Neutral,FinancialPhraseBank
"currently , the company foresees its pre-tax profit to remain below the 2009 level when it reached eur 700,000 usd 934,000 , compared with previous projections of a slightly better pre-tax profit .",Sadness,FinancialPhraseBank
finnish honkarakenne that specialises in the building of log houses is planning to use pine from russian karelia .,Neutral,FinancialPhraseBank
"the product range includes marinated olives , cold cuts , and pates , for example .",Neutral,FinancialPhraseBank
upon completion of the deal panostaja will establish a new business area within the group to focus on heat treatment of metals .,Neutral,FinancialPhraseBank
"founded in 1946 , strand associates , which provides civil , environmental , transportation , electrical and mechanical engineering services , has 350 employees at 10 offices in wisconsin , alabama , illinois , indiana , kentucky and ohio .",Neutral,FinancialPhraseBank
operating profit excluding non-recurring items was eur 7.8 million compared to eur 11.2 million .,Sadness,FinancialPhraseBank
"sanoma is a buyer not a target , ' he said .",Neutral,FinancialPhraseBank
"the group 's business sectors are building construction , infrastructure construction , technical building services , and building products .",Neutral,FinancialPhraseBank
"so far the company has awarded more than 350,000 worth of tools and materials .",Neutral,FinancialPhraseBank
we are pleased to invite you to join m-real 's international conference call at 300 p.m. eet .,Neutral,FinancialPhraseBank
the bank is also examining the benefits of transferring the swedish business to operate as a branch office so that the operations would be governed by finland 's laws .,Neutral,FinancialPhraseBank
south african sappi will become the largest foreign forest industry company operating in finland as a result of the acquisition finnish m-real corporation 's graphic papers business unit .,Optimism,FinancialPhraseBank
"in addition , kone signed a two-year maintenance contract for the escalators .",Optimism,FinancialPhraseBank
"finnish it consultancy satama interactive oyj said on november 13 , 2006 that jarmo lonnfors took up the position of ceo .",Neutral,FinancialPhraseBank
performance in 2006 was impacted by the consolidation trend in the telecom sector and the overall and structural changes in the contract manufacturing market in telecommunications technology and industrial electronics .,Sadness,FinancialPhraseBank
"aspo 's strong company brands - esl shipping , leipurin , telko and kaukomarkkinat - aim to be the market leaders in their sectors .",Neutral,FinancialPhraseBank
"internet business news - - 1995-2006 m2 communications ltd as part of a drive to protect users of its internet banking service , barclays bank has announced that it is to recommend f-secure internet security to its customers .",Neutral,FinancialPhraseBank
the medium-term operative targets of the company remain unchanged .,Neutral,FinancialPhraseBank
"dopplr members share personal and business travel plans privately with their networks , and highlight interesting places to stay , eat and explore in cities around the world .",Neutral,FinancialPhraseBank
"the estimated value of the contract is eur12 .4 m. vaisala , headquartered in helsinki in finland , develops and manufactures electronic measurement systems for meteorology , environmental sciences , traffic and industry .",Neutral,FinancialPhraseBank
"capman , the stockholm-headquartered private equity firm , has held a first close on its second private equity real estate fund as it continues its push into the property sector .",Neutral,FinancialPhraseBank
"the purchase of sites worth 300 million in the thames gateway will provide more than 1,200 homes .",Neutral,FinancialPhraseBank
affectogenimap builds highly customised it solutions for its customers in finland and the baltic countries .,Neutral,FinancialPhraseBank
management decided at the end of 2005 to increase cathode copper capacity .,Neutral,FinancialPhraseBank
the shares carry a right to dividend and other shareholder rights as from their registration with the finnish trade register .,Neutral,FinancialPhraseBank
"utah 's capital wanted to be the next u.s. headquarters of amer sports corp. , a ski-equipment company .",Neutral,FinancialPhraseBank
he confirmed his view on july 6 .,Neutral,FinancialPhraseBank
"finnish publisher alma media hel aln1v said wednesday it has decided to further extend its eur1 .85 usd2 .75 apiece mandatory tender offer for media group talentum hel ttm1v , which started on 19 august , until 16 november .",Neutral,FinancialPhraseBank
"the acquisition was financed with 2.56 billion of debt arranged by goldman , sachs co. .",Neutral,FinancialPhraseBank
and ogden reportedly will shell out 4.2 million .,Neutral,FinancialPhraseBank
"commission income increased by 22 to eur 4.4 mn , and lending volume rose by 13.5 .",Optimism,FinancialPhraseBank
demand for sports equipment was good in 2005 .,Optimism,FinancialPhraseBank
"operating loss totalled eur 3.2 mn , compared to a profit of eur 7.2 mn in the third quarter of 2008 .",Sadness,FinancialPhraseBank
"jobs will not be transferred from finland , however .",Optimism,FinancialPhraseBank
the companies expect the first orders already in 2011 .,Optimism,FinancialPhraseBank
"finnish geosentric , a developer and provider of solutions , products , and technologies for location based services , has preliminary agreed on a eur 6mn short-term funding with its leading investor .",Optimism,FinancialPhraseBank
"target company tieto corporation , business identity code 0101138-5 date of change in holding 22 january 2010 portion of the shares and votes the current group holding of op-pohjola group central cooperative opk is 2982 587 shares , which represents 4.14 of the shares and voting rights .",Neutral,FinancialPhraseBank
"the stena poseidon is a so-called panamax tanker , designed to be able to pass through the narrow passages in the panama canal 's locks .",Neutral,FinancialPhraseBank
"operating profit totalled eur 9.0 mn , down from eur 9.7 mn in the first half of 2008 .",Sadness,FinancialPhraseBank
production will expand to other of elcoteq 's locations including mexico and hungary during 2010 .,Optimism,FinancialPhraseBank
"huhtamaki oyj stock exchange release 16.12.2008 at 0930 huhtamaki oyj has resolved to clarify the group structure by separating the foodservice and consumer goods businesses in its production unit in hameenlinna , finland by transferring the businesses into its wholly owned subsidiaries .",Neutral,FinancialPhraseBank
sales fell abroad but increased in finland .,Neutral,FinancialPhraseBank
at 900 eet alma media 's annual report for 2009 is scheduled to be published in calendar week 9 .,Neutral,FinancialPhraseBank
more than a third of the original participants dropped out due to nausea and other side effects .,Sadness,FinancialPhraseBank
"last year the company raised its turnover to approximately 7 million litas eur 2 mln , from 6.1 million litas in 2004 .",Optimism,FinancialPhraseBank
teleste has some 30 offices worldwide and is listed on the nordic exchange in helsinki .,Neutral,FinancialPhraseBank
"konecranes oyj kcr1v fh fell 5.5 percent to 20.51 euros , the biggest fall since june .",Sadness,FinancialPhraseBank
- net sales for the period are expected to fall well below that of last year and the result after non-recurring items is expected to be in the red .,Sadness,FinancialPhraseBank
"nokia oyj 's production site at bochum , germany , posted profit before interest of 134 mln eur for 2007 , capital reported in an excerpt of an article to be released tomorrow , citing internal documents .",Neutral,FinancialPhraseBank
"the new office , located in shenzhen , will strengthen vaisala 's already 10-year old presence in china .",Optimism,FinancialPhraseBank
the finnish company stockmann has signed the contract with the company technopolis .,Neutral,FinancialPhraseBank
"qpr has an established international customer base , spread over 70 countries in 2009 , and a variety of organizations including banks , manufacturing companies , service companies and government authorities .",Neutral,FinancialPhraseBank
finnish house manufacturers are targeting the strongly growing one-family house market in russia .,Neutral,FinancialPhraseBank
"rimvesta is now controlled by the estonian-owned real estate development company ell nekilnojamas turtas , which a member of merko , the largest construction group in the baltic countries .",Neutral,FinancialPhraseBank
sanoma magazines ' net sales are estimated to grow in 2006 .,Optimism,FinancialPhraseBank
nordea bank estonia is part of the largest financial group in the nordic countries .,Neutral,FinancialPhraseBank
sanoma news ' advertising sales decreased by 22 during the year .,Sadness,FinancialPhraseBank
"swedish , finnish and danish listed companies are organized in three market cap segments , nordic large cap , mid cap and small cap .",Neutral,FinancialPhraseBank
"based on the design of previous handsets , the nokia e72 and nokia e63 this symbian-based model is promised to offer direct access to over 90 per cent of the world s corporate email through mail for exchange and ibm lotus notes traveler .",Neutral,FinancialPhraseBank
the finnish group anticipates a sales gain of eur42m after tax and expenses .,Optimism,FinancialPhraseBank
"pretax profit totalled eur 2.0 mn , compared to a loss of eur 159.2 mn in the fourth quarter of 2008 .",Optimism,FinancialPhraseBank
"auburn 's sales in 2007 were cad 41 million approximately eur 27 million , and the company employs some 150 people .",Neutral,FinancialPhraseBank
the investment would be some eur5m .,Neutral,FinancialPhraseBank
"however , sales volumes in the food industry are expected to remain at relatively good levels in finland and in scandinavia , atria said .",Optimism,FinancialPhraseBank
"the most popular paper by far was kesko 's loyal customer magazine pirkka with 2,462,000 readers .",Neutral,FinancialPhraseBank
"the omx nordic 40 omxn40 index , comprising the 40 most traded nordic stocks on the nasdaq omx exchange , closed up 1.29 at 1,084.47 points on friday .",Optimism,FinancialPhraseBank
"outotec said it won new orders worth 492.9 mln eur during the quarter , compared with 240.4 mln eur a year earlier .",Optimism,FinancialPhraseBank
"france tlcom spent more time studying teliasonera than other potential takeover targets because it has a shareholder that wants to sell , pellissier said .",Neutral,FinancialPhraseBank
"the antibody , given at repeated doses of up to 8 mg-kg , was generally well tolerated , and the pharmacokinetic characteristics of btt-1023 in psoriasis patients were consistent with those observed in a previously completed study in rheumatoid arthritis ra patients .",Optimism,FinancialPhraseBank
"the services also give the supplier opportunity to key-in invoices , receive orders electronically , to send order confirmations and to upload and create electronic catalogues .",Optimism,FinancialPhraseBank
"the total donation amount is eur 1,115,000 .",Neutral,FinancialPhraseBank
"of this , eur 38.8 mn was net interest income .",Neutral,FinancialPhraseBank
"for q2 2010 , consolidated earnings before tax totaled eur4 .5 m , compared to eur3 .9 m , and net profit was eur3 .2 m , compared to eur2 .9 m in the previous year .",Optimism,FinancialPhraseBank
"the program , which was started in the summer of 2007 , was originally estimated to last approximately two years .",Neutral,FinancialPhraseBank
"i am looking forward to contribute to srv 's success with my competence '' , says taneli hassinen .",Optimism,FinancialPhraseBank
"belarus oao lidskoe pivo brewery , based in the grodno region , reported a 1.1 decrease in output to 1.045 million decaliters in january-march 2010 , a representative in the administration of the company told .",Sadness,FinancialPhraseBank
- cash flow from operating activities before investments was eur 7.6 million eur 2.5 million .,Neutral,FinancialPhraseBank
finnish home decoration and arts and crafts retailer tiimari plc omx helsinki tii1v reported on monday 18 august an operating loss of eur3 .3 m on net sales of eur33 .9 m for the period january-june 2008 .,Neutral,FinancialPhraseBank
helsinki afx - outokumpu said its technology unit has won a 28 mln eur contract from bosnia-herzegovina 's aluminij dd mostar to upgrade an anode plant .,Optimism,FinancialPhraseBank
satama earned data management solutions competency with business intelligence specialization recentlyvia the acquisition of fimentor oy .,Optimism,FinancialPhraseBank
aspokem posted an operating profit of 2.7 mln euro 3.5 mln and net sales of 89.1 mln euro 116.8 mln in 2006 .,Neutral,FinancialPhraseBank
russia is ready to participate in an open tender for lattelecom 's privatization .,Neutral,FinancialPhraseBank
ponsse projects the forest machine markets to improve more than expected in 2010 from the previous year .,Optimism,FinancialPhraseBank
the deliveries are scheduled for the summer and autumn of 2008 .,Neutral,FinancialPhraseBank
asian traffic declined by 3.4 per cent .,Sadness,FinancialPhraseBank
marketing will use tikkurila 's existing infra structure and local knowledge in russia .,Neutral,FinancialPhraseBank
"in finland , alma media will focus on quality and developing chain operations .",Neutral,FinancialPhraseBank
commission income fell to eur 4.6 mn from eur 5.1 mn in the corresponding period in 2007 .,Sadness,FinancialPhraseBank
the maritime administration said the ships had ignored warnings about the icy conditions .,Fear,FinancialPhraseBank
"payment for acquired shares will be made in cash , and the price per share will be eur 1 plus an administration fee .",Neutral,FinancialPhraseBank
"the reason for this is st. petersburg status as a capital , one of the participants in the meeting quoted chikunov as saying .",Neutral,FinancialPhraseBank
"the sale , comprising the margarine business in finland and poland , follows the approval of the polish competition authorities earlier in october .",Neutral,FinancialPhraseBank
helsinki afx - kci konecranes said that franklin resources inc 's share of voting rights in the finnish cranes company fell last week to 4.65 pct from more than 9 pct in october 2005 .,Sadness,FinancialPhraseBank
earnings per share eps dropped to eur 0.21 from eur 0.31 .,Sadness,FinancialPhraseBank
the non-recurring costs caused to talentum 's premedia business area by the restructuring will amount to 2.0 mln euro 2.7 mln and will be included in the company 's financial results for the second quarter of 2007 .,Neutral,FinancialPhraseBank
"customers wave cards in front of the reader to make payments , similar to touch and go '' cards used in transport systems .",Neutral,FinancialPhraseBank
earnings per share eps amounted to eur0 .01 .,Neutral,FinancialPhraseBank
"the deal covers stockmann auto oy ab 's sales and after-sales services concerning volkswagen and audi in helsinki , espoo and vantaa .",Neutral,FinancialPhraseBank
the uranium found locally is naturally occurring and it makes sense to extract it in the same way as we do with our other metals . '',Neutral,FinancialPhraseBank
the profit after taxes was eur 57.7 11.1 million .,Neutral,FinancialPhraseBank
cargo volume grew by 7 .,Optimism,FinancialPhraseBank
other shareholder entitlements became effective today .,Neutral,FinancialPhraseBank
"the official opening of the office , located in prague , will be celebrated on may 20 .",Neutral,FinancialPhraseBank
"in the fourth quarter of 2006 , oko banks expects the operating environment for banking and investment services to remain similar to that in january-september 2006 .",Neutral,FinancialPhraseBank
"the new majority owners of aspocomp thailand co. , ltd are certain private persons belonging to immediate circle of aspocomp 's present joint venture partner , saha pathana inter-holding plc. .",Neutral,FinancialPhraseBank
"the scope of the project is to find the most cost-efficient method for phosphorous removal and to deliver the storing and dosing equipment , which can be used in continuous operation at the plants .",Neutral,FinancialPhraseBank
the name of the newspaper publishing and printing division sanoma will be changed to sanoma news .,Neutral,FinancialPhraseBank
"harju elekter was founded in 1968 , and is the leading producer of electrical equipment and materials in the baltic states .",Neutral,FinancialPhraseBank
"after piloting , the instrument will be further developed according to the experiences gained .",Neutral,FinancialPhraseBank
viking line has canceled some services .,Sadness,FinancialPhraseBank
metso 's delivery will include a complete coated board line with related air systems and two winders .,Neutral,FinancialPhraseBank
the duration of the lay-offs per employee will vary from one to six weeks .,Neutral,FinancialPhraseBank
"in the spring 2006 , a total of 386,530 stock options 2002 b were annulled .",Neutral,FinancialPhraseBank
"in the end of 2006 , the number of outlets will rise to 60-70 .",Optimism,FinancialPhraseBank
"operating profit of operations in finland in the period under review totaled eur 11.3 mn , remaining at the 2005 level .",Neutral,FinancialPhraseBank
"the acquisition does not have to be from the frozen foods or fish sector , as long as it has synergies with lnnen tehtaat 's other businesses .",Neutral,FinancialPhraseBank
the company is well positioned in brazil and uruguay .,Optimism,FinancialPhraseBank
we are very proud to be able to use this kind of innovative mobile service for voting in elections .,Optimism,FinancialPhraseBank
"please inform ir johanna koskinen of your participation no later than 20 april at 10 a.m. a telephone conference for financial analysts and investors , conducted in english , will begin at 300 p.m. finnish time eet .",Neutral,FinancialPhraseBank
metso will supply the equipment for two process lines at northland resources ' new kaunisvaara iron ore project in sweden which exploits tapuli and sahavaara iron ore deposits .,Optimism,FinancialPhraseBank
passenger volumes rose by 8.4 in the accounting period .,Optimism,FinancialPhraseBank
the final outcome of the rights offering is to be reported around 23 october 2009 .,Neutral,FinancialPhraseBank
"adp news - dec 11 , 2008 - finnish construction and engineering company outotec oyj omx ote1v said today it won a eur 28 million usd 36.8 m order to expand the phosphate concentrator in siilinjarvi of norwegian minera",Optimism,FinancialPhraseBank
there have not been previous share subscriptions with 2004 stock options .,Neutral,FinancialPhraseBank
merging the two free sheets will clarify the market situation .,Neutral,FinancialPhraseBank
finnish oko bank has signed a cooperation agreement with raiffeisen concerning finnish companies ' investments in russia .,Optimism,FinancialPhraseBank
the issue came up in connection with discussion with local municipalities concerning the sale of water to industrial facilities .,Neutral,FinancialPhraseBank
"the ebrd is using its own funds to provide a 21.6 million a loan while the b portion of 10 million euros has been syndicated to two finnish commercial banks , nordea bank finland plc 7.7 million euros and pohjola bank plc 2.3 million euros .",Neutral,FinancialPhraseBank
"in recent months , capman has taken significant steps to simplify its operations , ceo lennart simonsen said .",Optimism,FinancialPhraseBank
"the parties have also agreed that lnnen tehtaat has the right to sell the remaining shares in suomen rehu to hankkija-maatalous 15 months after the purchase of the majority holding , at the earliest .",Neutral,FinancialPhraseBank
the phones are targeted at first time users in growth markets .,Neutral,FinancialPhraseBank
